YEAR,LOC,BRAND,NAME,YIELD,DAYS,COUNTY,WATER_REGIME
2003,THDO,Deka,DKF3,235.0,55.0,THOMAS,Dryland
2003,THDO,Deka,EXP3,191.0,60.0,THOMAS,Dryland
2003,THDO,Font,902N,209.0,61.0,THOMAS,Dryland
2003,THDO,Gars,IS 6,182.0,59.0,THOMAS,Dryland
2003,THDO,Gars,4049,327.0,60.0,THOMAS,Dryland
2003,THDO,Kays,X3002,201.0,60.0,THOMAS,Dryland
2003,THDO,Myco,8N42,214.0,60.0,THOMAS,Dryland
2003,THDO,Myco,8488,262.0,55.0,THOMAS,Dryland
2003,THDO,Myco,8377,220.0,58.0,THOMAS,Dryland
2003,THDO,Patr,P03N,201.0,60.0,THOMAS,Dryland
2003,THDO,Patr,P99N,182.0,61.0,THOMAS,Dryland
2003,THDO,Pion,63M8,204.0,56.0,THOMAS,Dryland
2003,THDO,Kays,2020,169.0,60.0,THOMAS,Dryland
2003,THIC,Triu,TRX2,2458.0,57.0,THOMAS,Irrigated
2003,THIC,Harv,RH31,2469.0,57.0,THOMAS,Irrigated
2003,THIC,Harv,RH11,2157.0,58.0,THOMAS,Irrigated
2003,THIC,Red,RRC,2478.0,58.0,THOMAS,Irrigated
2003,THIC,Red,RRC,2481.0,57.0,THOMAS,Irrigated
2003,THIC,Red,RRC,2404.0,57.0,THOMAS,Irrigated
2003,THIC,Red,RRC,2274.0,59.0,THOMAS,Irrigated
2003,THIC,Triu,777C,2044.0,58.0,THOMAS,Irrigated
2003,THIC,Triu,757C,2085.0,57.0,THOMAS,Irrigated
2003,THIC,Sigc,GOLI,2540.0,57.0,THOMAS,Irrigated
2003,THIC,Sigc,RUST,2305.0,57.0,THOMAS,Irrigated
2003,THIC,Seed,X 39,2247.0,59.0,THOMAS,Irrigated
2003,THIC,Seed,Griz,1985.0,59.0,THOMAS,Irrigated
2003,THIC,Red,RRC,2309.0,59.0,THOMAS,Irrigated
2003,THIO,Deka,EXP3,2818.0,60.0,THOMAS,Irrigated
2003,THIO,Crop,CL 3,3063.0,58.0,THOMAS,Irrigated
2003,THIO,Crop,CL 3,2897.0,60.0,THOMAS,Irrigated
2003,THIO,Crop,CL 3,3016.0,55.0,THOMAS,Irrigated
2003,THIO,Crop,CL 3,2415.0,57.0,THOMAS,Irrigated
2003,THIO,Crop,CL 3,2761.0,56.0,THOMAS,Irrigated
2003,THIO,Deka,DKF3,3293.0,57.0,THOMAS,Irrigated
2003,THIO,Deka,DKF3,3036.0,56.0,THOMAS,Irrigated
2003,THIO,Font,902N,2744.0,60.0,THOMAS,Irrigated
2003,THIO,Gars,IS 6,3090.0,58.0,THOMAS,Irrigated
2003,THIO,Crop,CL 3,3278.0,55.0,THOMAS,Irrigated
2003,THIO,Gars,4049,2814.0,59.0,THOMAS,Irrigated
2003,THIO,Gars,HYSU,2578.0,59.0,THOMAS,Irrigated
2003,THIO,Gars,HYSU,3259.0,54.0,THOMAS,Irrigated
2003,THIO,Gars,HYSU,3125.0,60.0,THOMAS,Irrigated
2003,THIO,Deka,EXP3,3386.0,58.0,THOMAS,Irrigated
2003,THIO,Kays,9501,3226.0,60.0,THOMAS,Irrigated
2003,THIO,Kays,X3002,3713.0,59.0,THOMAS,Irrigated
2003,THIO,Gars,HYSU,3177.0,57.0,THOMAS,Irrigated
2003,THIO,Kays,2020,3063.0,59.0,THOMAS,Irrigated
2003,THIO,Myco,8N42,3271.0,58.0,THOMAS,Irrigated
2003,THIO,Red,RRC,3408.0,57.0,THOMAS,Irrigated
2003,THIO,Gars,HYSU,3346.0,60.0,THOMAS,Irrigated
2003,THIO,Triu,636,2795.0,60.0,THOMAS,Irrigated
2003,THIO,Triu,TRX3,2371.0,60.0,THOMAS,Irrigated
2003,THIO,Triu,645,3218.0,59.0,THOMAS,Irrigated
2003,THIO,Triu,TRX3,2652.0,59.0,THOMAS,Irrigated
2003,THIO,Triu,667,2557.0,59.0,THOMAS,Irrigated
2003,THIO,Triu,658,2617.0,60.0,THOMAS,Irrigated
2003,THIO,CHEC,270,3245.0,53.0,THOMAS,Irrigated
2003,THIO,Seed,X 92,2123.0,59.0,THOMAS,Irrigated
2003,THIO,Seed,Blaz,3130.0,57.0,THOMAS,Irrigated
2003,THIO,Patr,P99N,3085.0,60.0,THOMAS,Irrigated
2003,THIO,Patr,P03N,3089.0,59.0,THOMAS,Irrigated
2003,THIO,Myco,8377,3466.0,54.0,THOMAS,Irrigated
2003,THIO,Myco,SF26,3234.0,58.0,THOMAS,Irrigated
2003,THIO,Triu,665,2999.0,60.0,THOMAS,Irrigated
2003,THIO,Myco,8488,3366.0,58.0,THOMAS,Irrigated
2004,ELDC,Red River Comm,RRC 7015,502.0,0.0,ELLIS,Dryland
2004,ELDC,Red River Comm,RRC 2215,560.0,0.0,ELLIS,Dryland
2004,ELDO,Kaystar Seed,9404,1643.0,57.0,ELLIS,Dryland
2004,ELDO,Triumph,TRX2446,2044.0,61.0,ELLIS,Dryland
2004,ELDO,Pioneer,63M91,1236.0,58.0,ELLIS,Dryland
2004,ELDO,Mycogen,X83454,1762.0,61.0,ELLIS,Dryland
2004,ELDO,Mycogen,8N421,1957.0,61.0,ELLIS,Dryland
2004,ELDO,Kaystar Seed,9501,1650.0,61.0,ELLIS,Dryland
2004,ELDO,Mycogen,8377NS,1699.0,57.0,ELLIS,Dryland
2004,ELDO,Kaystar Seed,2020NS,1254.0,61.0,ELLIS,Dryland
2004,ELDO,Dekalb,DKF33-33NS,1387.0,57.0,ELLIS,Dryland
2004,ELDO,Garst/Interstate,HYSUN 450,1759.0,62.0,ELLIS,Dryland
2004,ELDO,Garst/Interstate,F10016NS,1709.0,57.0,ELLIS,Dryland
2004,ELDO,Garst/Interstate,4049,1901.0,61.0,ELLIS,Dryland
2004,ELDO,Garst/Interstate,4704,1672.0,57.0,ELLIS,Dryland
2004,ELDO,Garst/Interstate,HYSUN 454,1802.0,61.0,ELLIS,Dryland
2004,ELDO,Dekalb,DKF38-80CL,1667.0,59.0,ELLIS,Dryland
2004,ELDO,Garst/Interstate,HYSUN 424,1506.0,61.0,ELLIS,Dryland
2004,ELDO,Dekalb,EXP35-10NS,1763.0,57.0,ELLIS,Dryland
2004,ELDO,Dekalb,DKF38-30NS,2352.0,60.0,ELLIS,Dryland
2004,ELDO,Croplan Genetics,385,1585.0,61.0,ELLIS,Dryland
2004,ELDO,Fontanelle,902NS,1962.0,61.0,ELLIS,Dryland
2004,ELDO,Pioneer,63M80,1360.0,58.0,ELLIS,Dryland
2004,ELDO,Triumph,645,1490.0,61.0,ELLIS,Dryland
2004,GRDC,Triumph,707CLS,871.0,64.0,GREELEY,Dryland
2004,GRDC,Triumph,757C,1099.0,64.0,GREELEY,Dryland
2004,GRDC,Triumph,700CL+,968.0,63.0,GREELEY,Dryland
2004,GRDO,Mycogen,8488NS,1015.0,61.0,GREELEY,Dryland
2004,GRDO,Seeds 2000,Charger,1221.0,59.0,GREELEY,Dryland
2004,GRDO,Seeds 2000,Blazer,1583.0,59.0,GREELEY,Dryland
2004,GRDO,Pioneer,63M91,1147.0,59.0,GREELEY,Dryland
2004,GRDO,Pioneer,63M80,1006.0,59.0,GREELEY,Dryland
2004,GRDO,Triumph,645,1642.0,61.0,GREELEY,Dryland
2004,GRDO,Mycogen,8N421,1221.0,60.0,GREELEY,Dryland
2004,GRDO,Triumph,TRX2446,1320.0,63.0,GREELEY,Dryland
2004,GRDO,Mycogen,8377NS,1368.0,58.0,GREELEY,Dryland
2004,GRDO,Garst/Interstate,HYSUN 424,1285.0,61.0,GREELEY,Dryland
2004,GRDO,Garst/Interstate,HYSUN 450,1100.0,61.0,GREELEY,Dryland
2004,GRDO,Garst/Interstate,F10016NS,761.0,59.0,GREELEY,Dryland
2004,GRDO,Garst/Interstate,4049,1545.0,60.0,GREELEY,Dryland
2004,GRDO,Garst/Interstate,4704,993.0,58.0,GREELEY,Dryland
2004,GRDO,Mycogen,X83454,1537.0,60.0,GREELEY,Dryland
2004,GRDO,Seeds 2000,X978,1129.0,61.0,GREELEY,Dryland
2004,GRDO,Garst/Interstate,HYSUN 454,1283.0,60.0,GREELEY,Dryland
2004,GRDO,Fontanelle,902NS,1169.0,59.0,GREELEY,Dryland
2004,GRDO,Dekalb,DKF38-30NS,1414.0,61.0,GREELEY,Dryland
2004,GRDO,Dekalb,EXP35-10NS,933.0,59.0,GREELEY,Dryland
2004,GRDO,Dekalb,DKF33-33NS,1103.0,56.0,GREELEY,Dryland
2004,GRDO,Dekalb,DKF38-80CL,1229.0,59.0,GREELEY,Dryland
2004,GRIC,Red River Comm,RRC 2215,1330.0,64.0,GREELEY,Irrigated
2004,GRIC,CHS Sunflowers,04-EXP 01,1394.0,61.0,GREELEY,Irrigated
2004,GRIC,Mycogen,8C416,907.0,65.0,GREELEY,Irrigated
2004,GRIC,Croplan Genetics,135,1399.0,60.0,GREELEY,Irrigated
2004,GRIC,CHS Sunflowers,04-EXP 03,1077.0,66.0,GREELEY,Irrigated
2004,GRIC,CHS Sunflowers,RH 118,1309.0,64.0,GREELEY,Irrigated
2004,GRIC,Red River Comm,RRC 7015,1395.0,64.0,GREELEY,Irrigated
2004,GRIC,Seeds 2000,X3670,1492.0,66.0,GREELEY,Irrigated
2004,GRIC,Triumph,777C,1048.0,67.0,GREELEY,Irrigated
2004,GRIC,Triumph,757C,1151.0,66.0,GREELEY,Irrigated
2004,GRIC,Triumph,700CL+,655.0,66.0,GREELEY,Irrigated
2004,GRIC,Triumph,707CLS,828.0,66.0,GREELEY,Irrigated
2004,GRIC,Seeds 2000,Grizzley,1075.0,67.0,GREELEY,Irrigated
2004,GRIO,Croplan Genetics,380,1561.0,65.0,GREELEY,Irrigated
2004,GRIO,Garst/Interstate,4049,2521.0,67.0,GREELEY,Irrigated
2004,GRIO,Garst/Interstate,4704,1527.0,61.0,GREELEY,Irrigated
2004,GRIO,Garst/Interstate,HYSUN 454,2050.0,65.0,GREELEY,Irrigated
2004,GRIO,Dekalb,EXP38-80CL,1808.0,64.0,GREELEY,Irrigated
2004,GRIO,Dekalb,DKF33-33NS,2487.0,59.0,GREELEY,Irrigated
2004,GRIO,Dekalb,DKF38-30NS,2034.0,65.0,GREELEY,Irrigated
2004,GRIO,Garst/Interstate,HYSUN 424,2454.0,66.0,GREELEY,Irrigated
2004,GRIO,Dekalb,EXP35-10NS,2342.0,64.0,GREELEY,Irrigated
2004,GRIO,Garst/Interstate,F10016NS,1927.0,62.0,GREELEY,Irrigated
2004,GRIO,Garst/Interstate,HYSUN 450,1735.0,66.0,GREELEY,Irrigated
2004,GRIO,Mycogen,80310,2374.0,60.0,GREELEY,Irrigated
2004,GRIO,Pioneer,63M80,2573.0,61.0,GREELEY,Irrigated
2004,GRIO,Mycogen,8377NS,2909.0,61.0,GREELEY,Irrigated
2004,GRIO,Mycogen,8N421,2061.0,65.0,GREELEY,Irrigated
2004,GRIO,Mycogen,X83454,2193.0,66.0,GREELEY,Irrigated
2004,GRIO,Pioneer,63M91,1956.0,62.0,GREELEY,Irrigated
2004,GRIO,Seeds 2000,Blazer,2336.0,63.0,GREELEY,Irrigated
2004,GRIO,Triumph,665,1681.0,65.0,GREELEY,Irrigated
2004,GRIO,Triumph,645,2305.0,64.0,GREELEY,Irrigated
2004,GRIO,Triumph,TRX2446,2154.0,68.0,GREELEY,Irrigated
2004,GRIO,Triumph,TRX4342CL,2261.0,66.0,GREELEY,Irrigated
2004,GRIO,Mycogen,X83352,2399.0,64.0,GREELEY,Irrigated
2004,HVDO,Mycogen,X83454,1866.0,54.0,HARVEY,Dryland
2004,HVDO,Triumph,645,2508.0,54.0,HARVEY,Dryland
2004,HVDO,Dekalb,DKF38-30NS,2195.0,55.0,HARVEY,Dryland
2004,HVDO,Dekalb,EXP35-10NS,2282.0,52.0,HARVEY,Dryland
2004,HVDO,Dekalb,DKF33-33NS,1162.0,51.0,HARVEY,Dryland
2004,HVDO,Dekalb,DKF38-80CL,1656.0,53.0,HARVEY,Dryland
2004,HVDO,Mycogen,8N421,1763.0,54.0,HARVEY,Dryland
2004,RNDO,Dekalb,DKF38-80CL,1771.0,55.0,RENO,Dryland
2004,RNDO,Pioneer,63M91,2501.0,56.0,RENO,Dryland
2004,RNDO,Pioneer,63M80,2256.0,54.0,RENO,Dryland
2004,RNDO,Garst/Interstate,HYSUN 424,2086.0,56.0,RENO,Dryland
2004,RNDO,Garst/Interstate,HYSUN 450,2103.0,56.0,RENO,Dryland
2004,RNDO,Garst/Interstate,HYSUN 454,1799.0,56.0,RENO,Dryland
2004,RNDO,Dekalb,DKF33-33NS,2158.0,52.0,RENO,Dryland
2004,RNDO,Dekalb,EXP35-10NS,2328.0,56.0,RENO,Dryland
2004,RNDO,Dekalb,DKF38-30NS,2069.0,57.0,RENO,Dryland
2004,RNDO,Croplan Genetics,385,2358.0,56.0,RENO,Dryland
2004,RNDO,Garst/Interstate,F10016NS,2161.0,55.0,RENO,Dryland
2004,THDC,Sigco Sun Products,Goliath RT,1308.0,65.0,THOMAS,Dryland
2004,THDC,Sigco Sun Products,Rustler,1423.0,62.0,THOMAS,Dryland
2004,THDC,Red River Comm,RRC 7015,1425.0,66.0,THOMAS,Dryland
2004,THDC,Dahlgren,D-9530,1452.0,66.0,THOMAS,Dryland
2004,THDC,Red River Comm,RRC 2215,1383.0,63.0,THOMAS,Dryland
2004,THDO,Dekalb,EXP35-10NS,1345.0,63.0,THOMAS,Dryland
2004,THDO,Garst/Interstate,F10016NS,1314.0,62.0,THOMAS,Dryland
2004,THDO,Garst/Interstate,4049,1554.0,64.0,THOMAS,Dryland
2004,THDO,Garst/Interstate,HYSUN 454,1549.0,63.0,THOMAS,Dryland
2004,THDO,Fontanelle,902NS,1723.0,64.0,THOMAS,Dryland
2004,THDO,Garst/Interstate,4704,1294.0,63.0,THOMAS,Dryland
2004,THDO,Dekalb,DKF33-33NS,1333.0,60.0,THOMAS,Dryland
2004,THDO,Dekalb,DKF38-30NS,1518.0,66.0,THOMAS,Dryland
2004,THDO,Dekalb,DKF38-80CL,1477.0,63.0,THOMAS,Dryland
2004,THDO,Garst/Interstate,HYSUN 450,1582.0,66.0,THOMAS,Dryland
2004,THDO,Pioneer,63M91,1469.0,62.0,THOMAS,Dryland
2004,THDO,Triumph,665,1578.0,65.0,THOMAS,Dryland
2004,THDO,Pioneer,63M80,1461.0,62.0,THOMAS,Dryland
2004,THDO,Mycogen,X83454,1693.0,65.0,THOMAS,Dryland
2004,THDO,Mycogen,8488NS,1604.0,64.0,THOMAS,Dryland
2004,THDO,Mycogen,8377NS,1582.0,60.0,THOMAS,Dryland
2004,THDO,Mycogen,80310,1630.0,60.0,THOMAS,Dryland
2004,THDO,Kaystar Seed,9501,1810.0,64.0,THOMAS,Dryland
2004,THDO,Triumph,TRX2446,1380.0,68.0,THOMAS,Dryland
2004,THDO,Garst/Interstate,HYSUN 424,1273.0,66.0,THOMAS,Dryland
2004,THIC,CHS Sunflowers,04-EXP 01,2201.0,61.0,THOMAS,Irrigated
2004,THIC,CHS Sunflowers,04-EXP 03,2071.0,64.0,THOMAS,Irrigated
2004,THIC,Croplan Genetics,EX822,1994.0,59.0,THOMAS,Irrigated
2004,THIC,Croplan Genetics,EX836,2103.0,58.0,THOMAS,Irrigated
2004,THIC,Croplan Genetics,135,1884.0,59.0,THOMAS,Irrigated
2004,THIC,Dahlgren,9530,2077.0,64.0,THOMAS,Irrigated
2004,THIC,CHS Sunflowers,RH 118,2388.0,66.0,THOMAS,Irrigated
2004,THIC,Mycogen,8C416,2173.0,66.0,THOMAS,Irrigated
2004,THIC,Red River Comm,RRC 2215,1973.0,63.0,THOMAS,Irrigated
2004,THIC,Red River Comm,RRC 7015,2291.0,64.0,THOMAS,Irrigated
2004,THIC,Seeds 2000,X3670,1643.0,65.0,THOMAS,Irrigated
2004,THIC,Seeds 2000,Grizzley,1964.0,64.0,THOMAS,Irrigated
2004,THIC,Sigco Sun Products,Rustler,2541.0,62.0,THOMAS,Irrigated
2004,THIC,Sigco Sun Products,Goliath RT,1683.0,64.0,THOMAS,Irrigated
2004,THIC,Triumph,757C,1668.0,65.0,THOMAS,Irrigated
2004,THIO,Garst/Interstate,4049,2657.0,65.0,THOMAS,Irrigated
2004,THIO,Triumph,645,2903.0,65.0,THOMAS,Irrigated
2004,THIO,Triumph,TRX4342CL,2888.0,66.0,THOMAS,Irrigated
2004,THIO,Triumph,TRX3346CL,1858.0,69.0,THOMAS,Irrigated
2004,THIO,Triumph,636,2836.0,66.0,THOMAS,Irrigated
2004,THIO,Triumph,658,2545.0,65.0,THOMAS,Irrigated
2004,THIO,Triumph,667,2600.0,67.0,THOMAS,Irrigated
2004,THIO,Garst/Interstate,HYSUN 454,2505.0,63.0,THOMAS,Irrigated
2004,THIO,Triumph,TRX3447,2521.0,65.0,THOMAS,Irrigated
2004,THIO,Garst/Interstate,4704,2449.0,61.0,THOMAS,Irrigated
2004,THIO,Fontanelle,902NS,2771.0,65.0,THOMAS,Irrigated
2004,THIO,Dekalb,EXP38-80CL,2742.0,63.0,THOMAS,Irrigated
2004,THIO,Dekalb,DKF33-33NS,2418.0,59.0,THOMAS,Irrigated
2004,THIO,Triumph,TRX2446,2639.0,68.0,THOMAS,Irrigated
2004,THIO,Garst/Interstate,HYSUN 450,2690.0,65.0,THOMAS,Irrigated
2004,THIO,Mycogen,8377NS,2878.0,60.0,THOMAS,Irrigated
2004,THIO,Triumph,665,2576.0,66.0,THOMAS,Irrigated
2004,THIO,Triumph,650CL,2313.0,64.0,THOMAS,Irrigated
2004,THIO,Seeds 2000,Blazer,2625.0,63.0,THOMAS,Irrigated
2004,THIO,Pioneer,63M91,2640.0,62.0,THOMAS,Irrigated
2004,THIO,Pioneer,63M80,2569.0,62.0,THOMAS,Irrigated
2004,THIO,Mycogen,X83454,2385.0,65.0,THOMAS,Irrigated
2004,THIO,Mycogen,8N421,2560.0,64.0,THOMAS,Irrigated
2004,THIO,Garst/Interstate,F10016NS,2479.0,62.0,THOMAS,Irrigated
2004,THIO,Mycogen,80310,2580.0,60.0,THOMAS,Irrigated
2004,THIO,Kaystar Seed,9501,3049.0,65.0,THOMAS,Irrigated
2004,THIO,Kaystar Seed,9404,2472.0,61.0,THOMAS,Irrigated
2004,THIO,Kaystar Seed,2020NS,2484.0,66.0,THOMAS,Irrigated
2004,THIO,Garst/Interstate,HYSUN 424,2187.0,66.0,THOMAS,Irrigated
2004,THIO,Mycogen,X83352,3235.0,64.0,THOMAS,Irrigated
2004,THIO,Croplan Genetics,385,2416.0,65.0,THOMAS,Irrigated
2004,THIO,Croplan Genetics,308,2558.0,59.0,THOMAS,Irrigated
2004,THIO,Croplan Genetics,322,2234.0,60.0,THOMAS,Irrigated
2004,THIO,Croplan Genetics,3080DMR,2591.0,60.0,THOMAS,Irrigated
2004,THIO,Croplan Genetics,380,2593.0,64.0,THOMAS,Irrigated
2004,THIO,Dekalb,EXP35-10NS,2266.0,63.0,THOMAS,Irrigated
2004,THIO,Dekalb,DKF38-30NS,2462.0,66.0,THOMAS,Irrigated
2005,eldo,,660CL,1238.0,62.0,Unknown,
2005,eldo,,NA F10125,1010.0,59.0,Unknown,
2005,eldo,,620CL,1218.0,56.0,Unknown,
2005,eldo,,665,1266.0,59.0,Unknown,
2005,eldo,,645,1074.0,59.0,Unknown,
2005,eldo,,63M91,1252.0,56.0,Unknown,
2005,eldo,,63M80,1394.0,56.0,Unknown,
2005,eldo,,8N510,1367.0,59.0,Unknown,
2005,eldo,,s672,1387.0,59.0,Unknown,
2005,eldo,,8N386CL,1102.0,57.0,Unknown,
2005,eldo,,8N352,1402.0,57.0,Unknown,
2005,eldo,,8H419CL,1163.0,57.0,Unknown,
2005,eldo,,8H350DM,1120.0,55.0,Unknown,
2005,eldo,,HYSUN 454,1270.0,58.0,Unknown,
2005,eldo,,HYSUN 450,1036.0,59.0,Unknown,
2005,eldo,,4880 NS/CL,1194.0,59.0,Unknown,
2005,eldo,,902NS,1007.0,59.0,Unknown,
2005,eldo,,"378DMR,HO",1038.0,59.0,Unknown,
2005,grdc,,9531,2273.0,59.0,Unknown,
2005,grdc,,9530,3252.0,59.0,Unknown,
2005,grdo,,"343DMR,HO",2036.0,57.0,Unknown,
2005,grdo,,"378DMR,HO",2029.0,59.0,Unknown,
2005,grdo,,DKF33-33NS,1852.0,54.0,Unknown,
2005,grdo,,DKF35-10NS,1621.0,57.0,Unknown,
2005,grdo,,DKF38-30NS,1683.0,59.0,Unknown,
2005,grdo,,DKF38-80CL,1764.0,58.0,Unknown,
2005,grdo,,902NS,2037.0,57.0,Unknown,
2005,grdo,,s672,2439.0,57.0,Unknown,
2005,grdo,,8N352,2595.0,56.0,Unknown,
2005,grdo,,8N386CL,2567.0,55.0,Unknown,
2005,grdo,,8N510,3246.0,57.0,Unknown,
2005,grdo,,63M80,1778.0,56.0,Unknown,
2005,grdo,,63M91,2217.0,55.0,Unknown,
2005,grdo,,Blazer,2640.0,57.0,Unknown,
2005,grdo,,X4839,2812.0,60.0,Unknown,
2005,grdo,,X978,2431.0,57.0,Unknown,
2005,grdo,,EXP002,2641.0,54.0,Unknown,
2005,grdo,,660CL,2389.0,58.0,Unknown,
2005,grdo,,8N429CL,2230.0,55.0,Unknown,
2005,grdo,,E84352,1783.0,57.0,Unknown,
2005,grdo,,620CL,2096.0,55.0,Unknown,
2005,grdo,,645,3059.0,59.0,Unknown,
2005,grdo,,HYSUN 424,2290.0,58.0,Unknown,
2005,grdo,,HYSUN 450,2392.0,59.0,Unknown,
2005,grdo,,HYSUN 454,2443.0,58.0,Unknown,
2005,grdo,,HO120,2537.0,56.0,Unknown,
2005,grdo,,7350,2621.0,54.0,Unknown,
2005,grdo,,8H350DM,2461.0,53.0,Unknown,
2005,grdo,,8H419CL,2688.0,57.0,Unknown,
2005,grdo,,MH4331B,2649.0,57.0,Unknown,
2005,gric,,04EXP04,1790.0,56.0,Unknown,
2005,gric,,04EXP02,2144.0,58.0,Unknown,
2005,gric,,04EXP01,2059.0,57.0,Unknown,
2005,gric,,9530,1484.0,61.0,Unknown,
2005,gric,,05EXP04,1779.0,55.0,Unknown,
2005,gric,,04EXP04,1790.0,56.0,Unknown,
2005,gric,,04EXP02,2144.0,58.0,Unknown,
2005,gric,,04EXP01,2059.0,57.0,Unknown,
2005,gric,,757C,1257.0,61.0,Unknown,
2005,gric,,7015,1268.0,61.0,Unknown,
2005,gric,,2215,909.0,61.0,Unknown,
2005,gric,,2216,967.0,61.0,Unknown,
2005,gric,,8C481,1087.0,60.0,Unknown,
2005,gric,,8C416,1073.0,62.0,Unknown,
2005,gric,,9531,1147.0,61.0,Unknown,
2005,gric,,777C,1080.0,63.0,Unknown,
2005,gric,,757C,1257.0,61.0,Unknown,
2005,gric,,777C,1080.0,63.0,Unknown,
2005,gric,,7015,1268.0,61.0,Unknown,
2005,gric,,2215,909.0,61.0,Unknown,
2005,gric,,2216,967.0,61.0,Unknown,
2005,gric,,8C481,1087.0,60.0,Unknown,
2005,gric,,8C416,1073.0,62.0,Unknown,
2005,gric,,9531,1147.0,61.0,Unknown,
2005,gric,,9530,1484.0,61.0,Unknown,
2005,gric,,135,1612.0,52.0,Unknown,
2005,gric,,130,1357.0,54.0,Unknown,
2005,gric,,05EXP05,1723.0,57.0,Unknown,
2005,gric,,TRX2352C,1452.0,60.0,Unknown,
2005,gric,,135,1612.0,52.0,Unknown,
2005,gric,,TRX2352C,1452.0,60.0,Unknown,
2005,gric,,05EXP04,1779.0,55.0,Unknown,
2005,gric,,05EXP05,1723.0,57.0,Unknown,
2005,gric,,130,1357.0,54.0,Unknown,
2005,grio,,TRX3249,1925.0,57.0,Unknown,
2005,grio,,X4839,2182.0,64.0,Unknown,
2005,grio,,X978,1735.0,63.0,Unknown,
2005,grio,,HYSUN 454,2354.0,59.0,Unknown,
2005,grio,,645,2499.0,62.0,Unknown,
2005,grio,,660CL,1886.0,63.0,Unknown,
2005,grio,,820HO,1578.0,59.0,Unknown,
2005,grio,,TRXs4448,2405.0,64.0,Unknown,
2005,grio,,Exp05PI02,2033.0,58.0,Unknown,
2005,grio,,s675,2411.0,64.0,Unknown,
2005,grio,,64H45,1798.0,59.0,Unknown,
2005,grio,,TRX4240,2076.0,60.0,Unknown,
2005,grio,,8N429CL,2578.0,57.0,Unknown,
2005,grio,,E84352,2426.0,58.0,Unknown,
2005,grio,,620CL,2020.0,59.0,Unknown,
2005,grio,,s672,2069.0,61.0,Unknown,
2005,grio,,HYSUN 450,2625.0,61.0,Unknown,
2005,grio,,308,2432.0,57.0,Unknown,
2005,grio,,340HO,1841.0,60.0,Unknown,
2005,grio,,"378DMR,HO",2212.0,61.0,Unknown,
2005,grio,,DKF33-33NS,2183.0,55.0,Unknown,
2005,grio,,DKF35-10NS,1989.0,57.0,Unknown,
2005,grio,,DKF38-30NS,2118.0,63.0,Unknown,
2005,grio,,DKF38-80CL,2220.0,59.0,Unknown,
2005,grio,,EXP002,2373.0,58.0,Unknown,
2005,grio,,MH4331B,2452.0,59.0,Unknown,
2005,grio,,Blazer,2428.0,60.0,Unknown,
2005,grio,,HYSUN 424,2197.0,62.0,Unknown,
2005,grio,,HO120,1702.0,59.0,Unknown,
2005,grio,,8D310,2200.0,57.0,Unknown,
2005,grio,,8H350DM,1974.0,57.0,Unknown,
2005,grio,,8H419CL,1980.0,57.0,Unknown,
2005,grio,,8N352,2008.0,59.0,Unknown,
2005,grio,,8N386CL,2342.0,58.0,Unknown,
2005,grio,,8N510,2544.0,60.0,Unknown,
2005,grio,,63M80,2067.0,59.0,Unknown,
2005,grio,,63M91,1941.0,59.0,Unknown,
2005,grio,,64H41,2473.0,59.0,Unknown,
2005,grio,,94T90,2248.0,62.0,Unknown,
2005,grio,,7350,2038.0,57.0,Unknown,
2005,hvdo,,,1400.0,49.0,Unknown,
2005,hvdo,,,1889.0,53.0,Unknown,
2005,hvdo,,,2050.0,53.0,Unknown,
2005,hvdo,,,2138.0,50.0,Unknown,
2005,hvdo,,,1464.0,51.0,Unknown,
2005,hvdo,,,1793.0,51.0,Unknown,
2005,hvdo,,,1788.0,52.0,Unknown,
2005,hvdo,,,2310.0,52.0,Unknown,
2005,hvdo,,,2041.0,52.0,Unknown,
2005,rndo,,"378DMR,HO",213.0,54.0,Unknown,
2005,rndo,,"343DMR,HO",269.0,54.0,Unknown,
2005,rndo,,93N05,259.0,53.0,Unknown,
2005,rndo,,94T90,201.0,54.0,Unknown,
2005,rndo,,HYSUN 454,281.0,53.0,Unknown,
2005,rndo,,4575NSCL,210.0,53.0,Unknown,
2005,rndo,,HY525,324.0,53.0,Unknown,
2005,rndo,,4704NS,270.0,53.0,Unknown,
2005,rndo,,HO120,236.0,55.0,Unknown,
2005,rndo,,s672,149.0,54.0,Unknown,
2005,rndo,,645,244.0,53.0,Unknown,
2005,srdc,,SS3938,728.0,52.0,Unknown,
2005,srdc,,SS3638,835.0,56.0,Unknown,
2005,srdc,,Goliath RT,1200.0,56.0,Unknown,
2005,srdo,,8H350DM,1611.0,53.0,Unknown,
2005,srdo,,AP534NS/CL,1735.0,56.0,Unknown,
2005,srdo,,HYSUN 521,1472.0,51.0,Unknown,
2005,srdo,,8H419CL,1344.0,56.0,Unknown,
2005,srdo,,HYSUN 450,1664.0,57.0,Unknown,
2005,srdo,,8N352,1964.0,54.0,Unknown,
2005,srdo,,8N386CL,1677.0,54.0,Unknown,
2005,srdo,,8N510,1241.0,55.0,Unknown,
2005,srdo,,63M80,1391.0,53.0,Unknown,
2005,srdo,,63M91,1521.0,55.0,Unknown,
2005,srdo,,X978,1392.0,57.0,Unknown,
2005,srdo,,660CL,1558.0,58.0,Unknown,
